Ship_ID,Hull_Integrity,Reactor_Power,Propulsion_Type,Ship_Class
7308242672,Operational,40.0,Ion Drive,Explorer
7308240166,Pristine,80.0,Hyperdrive,Explorer
7308236148,Pristine,60.0,Plasma Thruster,Explorer
7308233394,Pristine,,Solar Sail,Troop Transport
7308229903,Pristine,60.0,Ion Drive,Explorer
7308226264,Pristine,60.0,Plasma Thruster,Hauler
7308217178,Pristine,80.0,,Fighter
7308216903,Pristine,60.0,Plasma Thruster,Explorer
7308215938,Operational,120.0,Ion Drive,Explorer
7308182441,Critical,60.0,Hyperdrive,Corvette
7308165460,Pristine,60.0,Ion Drive,Explorer
7308161544,Pristine,40.0,Ion Drive,Explorer
7308154707,Pristine,120.0,Graviton Beam,Corvette
7308153776,Pristine,60.0,Graviton Beam,Explorer
7308152931,Operational,,Ion Drive,Troop Transport
7308147964,Operational,40.0,Ion Drive,Explorer
7308147329,Pristine,40.0,Graviton Beam,Corvette
7308144068,Pristine,,Ion Drive,Hauler
7308131105,Operational,40.0,Ion Drive,Corvette
7308051450,Operational,80.0,,Hauler
7308051374,Operational,60.0,Solar Sail,Explorer
7308027665,Operational,80.0,,Hauler
7307831073,Pristine,60.0,Ion Drive,Hauler
7307827502,Pristine,80.0,Hyperdrive,Explorer
7307822244,Operational,80.0,Ion Drive,Fighter
7307819046,Pristine,80.0,Ion Drive,Explorer
7307816362,Pristine,80.0,Ion Drive,Explorer
7307810564,Operational,40.0,Ion Drive,Explorer
7307807835,Pristine,80.0,Hyperdrive,Explorer
7307806073,Pristine,60.0,,Freighter
7307804578,Pristine,60.0,Ion Drive,Hauler
7307802773,Operational,40.0,,Corvette
7307801322,Pristine,60.0,Ion Drive,Hauler
7307799664,Pristine,60.0,Plasma Thruster,Hauler
7307799374,Operational,60.0,Nuclear Pulse,Hauler
7307798073,Operational,60.0,Ion Drive,Hauler
7307796663,Operational,,Ion Drive,Hauler
7307796524,Operational,80.0,Hyperdrive,Explorer
7307794929,Pristine,80.0,Ion Drive,Hauler
7307793285,Operational,80.0,Ion Drive,Hauler
7307791593,Critical,240.0,Hyperdrive,Explorer
7307790324,Operational,40.0,Solar Sail,Corvette
7307789760,Operational,40.0,Hyperdrive,Corvette
7307789501,Pristine,60.0,Ion Drive,Explorer
7307788653,Pristine,180.0,Ion Drive,Corvette
7307788154,Pristine,80.0,Ion Drive,Hauler
7307787027,Operational,40.0,Ion Drive,Explorer
7307784917,Operational,60.0,Ion Drive,Explorer
7307783305,Pristine,60.0,Ion Drive,Explorer
7307782874,Operational,80.0,Ion Drive,Corvette
7307781607,Operational,80.0,Ion Drive,Hauler
7307780188,Operational,60.0,,Explorer
7307778517,Operational,80.0,Ion Drive,Hauler
7307778232,Pristine,80.0,Plasma Thruster,Hauler
7307777415,Pristine,40.0,Hyperdrive,Explorer
7307776987,Operational,60.0,Solar Sail,Troop Transport
7307771635,Operational,,Ion Drive,Explorer
7307768050,Operational,60.0,Ion Drive,Troop Transport
7307767465,Operational,80.0,Hyperdrive,Explorer
7307766709,Pristine,60.0,Hyperdrive,Hauler
7307761647,Operational,180.0,Ion Drive,Corvette
7307758242,Operational,40.0,,Corvette
7307757386,Operational,80.0,Hyperdrive,Explorer
7307756594,Pristine,60.0,Ion Drive,Explorer
7307749728,Pristine,60.0,Ion Drive,Explorer
7307703864,Critical,80.0,Hyperdrive,Shuttle
7307703694,Critical,40.0,Ion Drive,Shuttle
7307703557,Critical,80.0,Ion Drive,Hauler
7307652488,Pristine,40.0,Graviton Beam,Corvette
7307621318,Operational,60.0,Plasma Thruster,Corvette
7307609404,Critical,40.0,Plasma Thruster,Shuttle
7307608697,Pristine,60.0,Ion Drive,Explorer
7307605378,Pristine,80.0,Ion Drive,Hauler
7307602774,Operational,60.0,Ion Drive,Corvette
7307602238,Operational,40.0,Ion Drive,Explorer
7307601139,Pristine,40.0,Ion Drive,Explorer
7307600211,Operational,60.0,Ion Drive,Explorer
7307598991,Operational,60.0,Ion Drive,Corvette
7307598349,Pristine,40.0,Ion Drive,Speedster
7307597805,Pristine,60.0,Ion Drive,Hauler
7307548533,Critical,80.0,Hyperdrive,Shuttle
7307538540,Critical,120.0,Nuclear Pulse,Shuttle
7307436451,Critical,60.0,Ion Drive,Shuttle
7307309682,Pristine,60.0,Plasma Thruster,Explorer
7307305854,Pristine,60.0,Ion Drive,Hauler
7307301829,Operational,60.0,,Explorer
7307300714,Operational,80.0,Ion Drive,Fighter
7307299842,Critical,80.0,Ion Drive,Shuttle
7307296317,Operational,60.0,Plasma Thruster,Explorer
7307292701,Critical,240.0,Plasma Thruster,Explorer
7307292597,Operational,,Ion Drive,Explorer
7307292310,Pristine,40.0,Graviton Beam,Shuttle
7307291015,Pristine,80.0,Graviton Beam,Hauler
7307287288,Operational,40.0,Ion Drive,Explorer
7307287186,Pristine,60.0,Plasma Thruster,Hauler
7307283535,Pristine,60.0,Plasma Thruster,Hauler
7307283442,Pristine,60.0,,Explorer
7307281658,Pristine,60.0,,Troop Transport
7307279911,Pristine,40.0,Solar Sail,Explorer
7307277872,Pristine,120.0,Ion Drive,Corvette
7307276696,Pristine,40.0,Graviton Beam,Corvette
7307274301,Operational,60.0,Ion Drive,Corvette
7307272256,Pristine,80.0,Hyperdrive,Hauler
7307270543,Operational,,Ion Drive,Explorer
7307268473,Operational,60.0,Ion Drive,Hauler
7307266994,Operational,80.0,Hyperdrive,Explorer
7307265112,Operational,60.0,Ion Drive,Explorer
7307263194,Operational,40.0,,Explorer
7307257813,Critical,240.0,Ion Drive,Fighter
7307247195,Pristine,60.0,Hyperdrive,Hauler
7307241409,Operational,60.0,Ion Drive,Fighter
7307227158,Operational,60.0,Ion Drive,Troop Transport
7307221872,Operational,40.0,Hyperdrive,Corvette
7307219122,Operational,40.0,,Shuttle
7307218888,Pristine,120.0,Ion Drive,Shuttle
7307219120,Operational,100.0,Solar Sail,Hauler
7307218935,Pristine,60.0,,Corvette
7307219009,Pristine,60.0,Hyperdrive,Hauler
7307216360,Pristine,60.0,Plasma Thruster,Explorer
7307213859,Pristine,60.0,Plasma Thruster,Hauler
7307211356,Pristine,60.0,Plasma Thruster,Hauler
7307206155,Pristine,40.0,Ion Drive,Corvette
7307197248,Pristine,60.0,Graviton Beam,Explorer
7307181025,Pristine,180.0,Ion Drive,Corvette
7307178522,Pristine,40.0,Ion Drive,Explorer
7307167092,Operational,80.0,Ion Drive,Explorer
7307164545,Pristine,80.0,Hyperdrive,Hauler
7307164093,Critical,,Hyperdrive,Shuttle
7307163974,Critical,40.0,,Shuttle
7307163852,Critical,80.0,Ion Drive,Hauler
7307163746,Critical,80.0,Ion Drive,Explorer
7307153907,Pristine,40.0,Hyperdrive,Shuttle
7307147621,Pristine,40.0,Plasma Thruster,Explorer
7307143805,Operational,80.0,Hyperdrive,Hauler
7307142331,Operational,60.0,Plasma Thruster,Explorer
7307140744,Pristine,80.0,,Hauler
7307139277,Pristine,80.0,,Hauler
7307137822,Operational,60.0,Plasma Thruster,Hauler
7307136816,Operational,80.0,Ion Drive,Hauler
7307136449,Pristine,60.0,Graviton Beam,Explorer
7307135153,Operational,40.0,Hyperdrive,Shuttle
7307134889,Pristine,60.0,Ion Drive,Explorer
7307133643,Pristine,80.0,Solar Sail,Hauler
7307132296,Operational,80.0,Ion Drive,Hauler
7307130903,Operational,40.0,,Corvette
7307129837,Pristine,180.0,Ion Drive,Shuttle
7307127278,Operational,60.0,Ion Drive,Explorer
7307127166,Operational,40.0,Ion Drive,Shuttle
7307125994,Critical,180.0,Plasma Thruster,Explorer
7307124771,Pristine,,Ion Drive,Explorer
7307123643,Operational,,Ion Drive,Corvette
7307122437,Pristine,80.0,,Hauler
7307119505,Pristine,80.0,Ion Drive,Explorer
7307119500,Pristine,40.0,Hyperdrive,Shuttle
7307119489,Pristine,40.0,Ion Drive,Shuttle
7307119466,Pristine,,,Explorer
7307119460,Pristine,40.0,Plasma Thruster,Shuttle
7307116799,Pristine,60.0,Hyperdrive,Corvette
7307114575,Critical,240.0,,Hauler
7307106374,Operational,80.0,Ion Drive,Hauler
7307103719,Operational,40.0,Ion Drive,Explorer
7307097656,Operational,60.0,Ion Drive,Hauler
7307075782,Operational,60.0,Plasma Thruster,Shuttle
7307075564,Critical,,Ion Drive,Shuttle
7307075529,Pristine,80.0,Ion Drive,Hauler
7307075281,Operational,60.0,Ion Drive,Explorer
7307075037,Operational,60.0,Hyperdrive,Explorer
7306968539,Operational,60.0,Ion Drive,Corvette
7306962744,Operational,80.0,Hyperdrive,Explorer
7306839252,Pristine,60.0,,Corvette
7306805208,Pristine,80.0,Ion Drive,Explorer
7306788065,Operational,80.0,Ion Drive,Corvette
7306755109,Pristine,60.0,Ion Drive,Fighter
7306701941,Critical,240.0,,Explorer
7306670165,Operational,60.0,Ion Drive,Speedster
7306669953,Pristine,180.0,Ion Drive,Corvette
7306663558,Critical,80.0,Plasma Thruster,Hauler
7306663441,Critical,60.0,Ion Drive,Shuttle
7306663332,Critical,40.0,Ion Drive,Explorer
7306663173,Critical,80.0,Ion Drive,Explorer
7306597338,Pristine,,Ion Drive,Corvette
7306504878,Operational,40.0,Ion Drive,Shuttle
7306438197,Critical,,Nuclear Pulse,Freighter
7306434487,Critical,80.0,Ion Drive,Explorer
7306406474,Operational,80.0,Solar Sail,Explorer
7306374142,Critical,240.0,,Hauler
7306329827,Critical,240.0,Ion Drive,Explorer
7306268706,Operational,80.0,Hyperdrive,Fighter
7306258308,Pristine,80.0,Ion Drive,Troop Transport
7306258199,Operational,40.0,,Shuttle
7306191839,Pristine,,Solar Sail,Explorer
7306185588,Pristine,60.0,Ion Drive,Fighter
7306159975,Pristine,,Solar Sail,Explorer
7306139288,Critical,80.0,Hyperdrive,Shuttle
7306139193,Critical,80.0,Hyperdrive,Shuttle
7306139103,Critical,40.0,Ion Drive,Shuttle
7306138994,Critical,,Nuclear Pulse,Shuttle
7306138903,Critical,80.0,Ion Drive,Hauler
7306138787,Critical,80.0,Ion Drive,Explorer
7306131661,Critical,80.0,Ion Drive,Fighter
7306109860,Operational,,Ion Drive,Shuttle
7306079764,Pristine,60.0,Ion Drive,Corvette
7306075189,Critical,60.0,Ion Drive,Troop Transport
7305761769,Operational,100.0,,Fighter
7305733282,Operational,60.0,Hyperdrive,Corvette
7305721382,Operational,40.0,,Shuttle
7305696266,Critical,240.0,Hyperdrive,Hauler
7305689471,Pristine,60.0,,Explorer
7305682366,Pristine,40.0,Ion Drive,Hauler
7305675515,Pristine,180.0,Ion Drive,Fighter
7305673156,Pristine,80.0,Ion Drive,Explorer
7305671584,Operational,180.0,Hyperdrive,Corvette
7305668698,Pristine,80.0,Ion Drive,Hauler
7305661675,Pristine,80.0,Solar Sail,Hauler
7305654817,Pristine,80.0,Solar Sail,Hauler
7305642259,Pristine,60.0,Solar Sail,Troop Transport
7305631848,Pristine,60.0,,Corvette
7305609183,Critical,80.0,,Hauler
7305609063,Critical,60.0,,Shuttle
7305608949,Critical,40.0,Ion Drive,Explorer
7305608818,Critical,80.0,Ion Drive,Explorer
7305589424,Operational,60.0,Ion Drive,Corvette
7305589418,Pristine,60.0,Ion Drive,Shuttle
7305581012,Operational,80.0,Plasma Thruster,Shuttle
7305577433,Operational,60.0,,Fighter
7305560845,Pristine,60.0,Ion Drive,Hauler
7305521780,Pristine,60.0,Ion Drive,Explorer
7305481259,Pristine,80.0,Ion Drive,Hauler
7305479544,Pristine,80.0,,Hauler
7305408406,Pristine,40.0,Graviton Beam,Corvette
7305243302,Pristine,80.0,Ion Drive,Explorer
7305186698,Pristine,180.0,Ion Drive,Explorer
7305186661,Pristine,40.0,,Shuttle
7305186669,Pristine,60.0,Ion Drive,Corvette
7305186607,Pristine,40.0,Ion Drive,Shuttle
7305181267,Operational,60.0,Ion Drive,Corvette
7305030841,Critical,60.0,Ion Drive,Corvette
7304921570,Operational,100.0,Ion Drive,Fighter
7304835612,Critical,80.0,Hyperdrive,Freighter
7304770648,Pristine,,Plasma Thruster,Corvette
7304770577,Pristine,180.0,Solar Sail,Explorer
7304733835,Operational,80.0,Ion Drive,Explorer
7304717081,Operational,,Plasma Thruster,Corvette
7304689601,Operational,60.0,Ion Drive,Explorer
7304685528,Critical,80.0,Hyperdrive,Shuttle
7304685404,Critical,,Hyperdrive,Explorer
7304685255,Critical,80.0,Hyperdrive,Shuttle
7304685120,Critical,40.0,Ion Drive,Shuttle
7304684993,Critical,,Nuclear Pulse,Shuttle
7304684846,Critical,80.0,Ion Drive,Hauler
7304684686,Critical,80.0,Ion Drive,Explorer
7304683394,Operational,40.0,,Shuttle
7304683286,Operational,60.0,Ion Drive,Corvette
7304680930,Pristine,80.0,Ion Drive,Hauler
7304680098,Pristine,120.0,Solar Sail,Explorer
7304677298,Operational,40.0,Ion Drive,Shuttle
7304675887,Operational,60.0,Ion Drive,Hauler
7304674033,Pristine,80.0,Hyperdrive,Hauler
7304671523,Operational,60.0,Ion Drive,Fighter
7304666177,Pristine,180.0,,Freighter
7304651446,Pristine,80.0,Ion Drive,Hauler
7304651060,Pristine,,Hyperdrive,Fighter
7304651063,Operational,180.0,Solar Sail,Corvette
7304649326,Critical,240.0,Ion Drive,Hauler
7304641203,Pristine,40.0,Ion Drive,Corvette
7304629859,Operational,,Ion Drive,Corvette
7304628306,Operational,40.0,Ion Drive,Explorer
7304625236,Operational,40.0,Ion Drive,Explorer
7304617617,Operational,60.0,Ion Drive,Explorer
7304610329,Pristine,60.0,Plasma Thruster,Troop Transport
7304608321,Pristine,80.0,Ion Drive,Hauler
7304597284,Operational,60.0,Solar Sail,Troop Transport
7304594997,Operational,60.0,Ion Drive,Corvette
7304586525,Operational,40.0,,Explorer
7304580465,Critical,80.0,Plasma Thruster,Hauler
7304579674,Operational,60.0,,Hauler
7304577682,Operational,60.0,,Explorer
7304575395,Pristine,40.0,,Explorer
7304574656,Pristine,80.0,Graviton Beam,Hauler
7304571242,Critical,40.0,,Shuttle
7304538700,Pristine,60.0,Ion Drive,Explorer
7304477508,Critical,60.0,,Shuttle
7304413828,Operational,,Nuclear Pulse,Freighter
7304413813,Pristine,80.0,Hyperdrive,Troop Transport
7304399221,Operational,80.0,Hyperdrive,Fighter
7304250157,Pristine,60.0,Solar Sail,Corvette
7304239206,Operational,40.0,Plasma Thruster,Corvette
7304237062,Pristine,80.0,,Explorer
7304235519,Pristine,120.0,Ion Drive,Fighter
7304235465,Pristine,60.0,Plasma Thruster,Hauler
7304234570,Pristine,60.0,Ion Drive,Explorer
7304231903,Pristine,80.0,Ion Drive,Fighter
7304228380,Pristine,60.0,Plasma Thruster,Explorer
7304226030,Pristine,60.0,Solar Sail,Troop Transport
7304223319,Pristine,180.0,Plasma Thruster,Hauler
7304221576,Operational,60.0,Ion Drive,Explorer
7304216852,Critical,240.0,Ion Drive,Hauler
7304210508,Pristine,,Plasma Thruster,Explorer
7304210645,Pristine,40.0,Plasma Thruster,Explorer
7304208962,Pristine,40.0,Plasma Thruster,Explorer
7304205648,Pristine,60.0,Ion Drive,Explorer
7304204090,Operational,40.0,Plasma Thruster,Explorer
7304202694,Pristine,60.0,Ion Drive,Explorer
7304201046,Pristine,60.0,,Hauler
7304198391,Critical,40.0,Ion Drive,Speedster
7304197045,Operational,,Solar Sail,Hauler
7304195855,Operational,80.0,Plasma Thruster,Explorer
7304194322,Operational,60.0,Ion Drive,Explorer
7304192830,Operational,60.0,Ion Drive,Shuttle
7304192000,Pristine,40.0,Ion Drive,Shuttle
7304191823,Operational,60.0,Ion Drive,Hauler
7304191313,Pristine,60.0,Ion Drive,Explorer
7304189639,Operational,40.0,Hyperdrive,Corvette
7304186667,Pristine,60.0,Ion Drive,Explorer
7304184214,Operational,60.0,Ion Drive,Fighter
7304184099,Operational,60.0,Ion Drive,Corvette
7304183499,Critical,60.0,Plasma Thruster,Explorer
7304183280,Pristine,80.0,,Hauler
7304181911,Operational,40.0,Ion Drive,Corvette
7304180920,Pristine,,Graviton Beam,Corvette
7304180839,Critical,80.0,Ion Drive,Fighter
7304180748,Critical,,,Corvette
7304180675,Pristine,40.0,Graviton Beam,Corvette
7304180622,Pristine,80.0,Ion Drive,Corvette
7304180602,Critical,60.0,Ion Drive,Corvette
7304180536,Operational,40.0,Ion Drive,Corvette
7304180449,Critical,60.0,Ion Drive,Corvette
7304180371,Operational,60.0,Ion Drive,Explorer
7304180291,Operational,40.0,Hyperdrive,Explorer
7304180194,Operational,40.0,Hyperdrive,Shuttle
7304179164,Operational,80.0,Hyperdrive,Hauler
7304177821,Operational,40.0,Ion Drive,Corvette
7304176167,Pristine,80.0,Hyperdrive,Hauler
7304175040,Operational,40.0,Solar Sail,Explorer
7304151796,Critical,80.0,Plasma Thruster,Hauler
7304151706,Critical,,,Shuttle
7304151588,Critical,40.0,Ion Drive,Explorer
7304151444,Critical,80.0,,Explorer
7304140220,Operational,60.0,Ion Drive,Corvette
7304111930,Pristine,80.0,Ion Drive,Hauler
7304066712,Operational,40.0,Ion Drive,Explorer
7304055385,Operational,80.0,Plasma Thruster,Shuttle
7304054063,Pristine,40.0,Graviton Beam,Shuttle
7303917673,Pristine,,Ion Drive,Freighter
7303917610,Pristine,80.0,Nuclear Pulse,Freighter
7303917608,Pristine,60.0,Ion Drive,Troop Transport
7303893665,Operational,80.0,,Hauler
7303851537,Critical,240.0,Hyperdrive,Shuttle
7303843161,Critical,80.0,,Explorer
7303835499,Pristine,40.0,Graviton Beam,Explorer
7303834887,Operational,60.0,Ion Drive,Hauler
7303833785,Critical,240.0,Nuclear Pulse,Shuttle
7303829646,Critical,80.0,Nuclear Pulse,Hauler
7303829303,Operational,,Nuclear Pulse,Hauler
7303807515,Critical,80.0,Ion Drive,Freighter
7303791128,Pristine,100.0,Solar Sail,Fighter
7303791167,Operational,60.0,Ion Drive,Corvette
7303791082,Pristine,80.0,Solar Sail,Explorer
7303791007,Pristine,80.0,Ion Drive,Explorer
7303746918,Pristine,60.0,Ion Drive,Corvette
7303707910,Operational,40.0,,Shuttle
7303697033,Operational,40.0,Solar Sail,Explorer
7303693550,Operational,60.0,,Hauler
7303672310,Pristine,80.0,Ion Drive,Hauler
7303670786,Pristine,,Ion Drive,Hauler
7303669209,Operational,60.0,Ion Drive,Corvette
7303668336,Operational,40.0,Ion Drive,Shuttle
7303667264,Operational,,Hyperdrive,Hauler
7303660621,Pristine,60.0,Hyperdrive,Hauler
7303658781,Operational,40.0,Solar Sail,Corvette
7303657229,Pristine,60.0,Ion Drive,Hauler
7303655428,Pristine,,Ion Drive,Hauler
7303653766,Operational,40.0,Ion Drive,Explorer
7303653598,Pristine,,Ion Drive,Hauler
7303651627,Pristine,80.0,Ion Drive,Hauler
7303650826,Operational,40.0,,Explorer
7303650280,Pristine,60.0,Ion Drive,Explorer
7303648605,Operational,40.0,Ion Drive,Corvette
7303647806,Pristine,180.0,Ion Drive,Explorer
7303647248,Pristine,60.0,Ion Drive,Hauler
7303646745,Operational,60.0,Plasma Thruster,Hauler
7303645078,Pristine,80.0,Ion Drive,Hauler
7303642949,Operational,40.0,Ion Drive,Corvette
7303641302,Pristine,60.0,Ion Drive,Hauler
7303640576,Pristine,60.0,Ion Drive,Hauler
7303639430,Operational,40.0,Hyperdrive,Explorer
7303637738,Operational,,Solar Sail,Troop Transport
7303635258,Operational,60.0,Ion Drive,Explorer
7303635125,Pristine,60.0,,Corvette
7303635134,Pristine,60.0,Ion Drive,Corvette
7303635064,Critical,,Ion Drive,Fighter
7303633794,Operational,40.0,,Shuttle
7303632371,Operational,80.0,Hyperdrive,Explorer
7303629495,Pristine,,Solar Sail,Shuttle
7303625710,Critical,80.0,Hyperdrive,Shuttle
7303625623,Critical,40.0,Ion Drive,Shuttle
7303625515,Critical,60.0,Nuclear Pulse,Shuttle
7303625404,Critical,80.0,Ion Drive,Hauler
7303625289,Critical,80.0,Ion Drive,Explorer
7303621735,Critical,,Ion Drive,Shuttle
7303620290,Operational,120.0,Ion Drive,Fighter
7303616508,Pristine,180.0,Nuclear Pulse,Hauler
7303610615,Operational,60.0,Ion Drive,Troop Transport
7303607827,Operational,60.0,Ion Drive,Hauler
7303599999,Pristine,,Ion Drive,Corvette
7303597117,Pristine,60.0,Plasma Thruster,Hauler
7303592879,Pristine,60.0,Ion Drive,Explorer
7303590650,Pristine,180.0,Ion Drive,Corvette
7303588433,Pristine,40.0,Ion Drive,Explorer
7303586488,Operational,40.0,Ion Drive,Shuttle
7303584336,Pristine,80.0,Ion Drive,Hauler
7303578125,Pristine,40.0,Graviton Beam,Shuttle
7303576850,Pristine,40.0,Graviton Beam,Shuttle
7303574908,Operational,40.0,Ion Drive,Corvette
7303572890,Pristine,60.0,Hyperdrive,Hauler
7303569898,Operational,60.0,Ion Drive,Troop Transport
7303564318,Operational,80.0,Ion Drive,Explorer
7303553948,Operational,60.0,Plasma Thruster,Explorer
7303542918,Operational,60.0,Plasma Thruster,Explorer
7303542305,Operational,60.0,,Corvette
7303541524,Operational,40.0,Ion Drive,Shuttle
7303538816,Pristine,120.0,Graviton Beam,Corvette
7303538345,Operational,40.0,Plasma Thruster,Shuttle
7303537880,Operational,60.0,Ion Drive,Explorer
7303535819,Pristine,,Plasma Thruster,Hauler
7303535033,Operational,,Ion Drive,Fighter
7303528939,Pristine,80.0,Ion Drive,Hauler
7303528428,Operational,40.0,Plasma Hybrid,Corvette
7303345205,Critical,,Hyperdrive,Shuttle
7303339206,Operational,40.0,Ion Drive,Shuttle
7303333228,Pristine,60.0,Plasma Hybrid,Corvette
7303321913,Pristine,40.0,,Shuttle
7303304473,Critical,240.0,Ion Drive,Hauler
7303293073,Operational,80.0,Hyperdrive,Troop Transport
7303286528,Operational,40.0,Hyperdrive,Shuttle
7303268637,Pristine,180.0,Solar Sail,Corvette
7303254894,Critical,240.0,Hyperdrive,Explorer
7303248187,Pristine,60.0,Ion Drive,Fighter
7303246886,Pristine,80.0,Hyperdrive,Hauler
7303243575,Pristine,60.0,Hyperdrive,Explorer
7303240485,Pristine,,,Hauler
7303234940,Critical,240.0,Hyperdrive,Explorer
7303231554,Operational,80.0,Solar Sail,Hauler
7303228178,Operational,60.0,Plasma Thruster,Explorer
7303226802,Pristine,60.0,Ion Drive,Speedster
7303223583,Pristine,80.0,Ion Drive,Hauler
7303220203,Pristine,180.0,Hyperdrive,Hauler
7303214986,Critical,80.0,Ion Drive,Fighter
7303213630,Operational,60.0,Ion Drive,Explorer
7303210280,Operational,60.0,Nuclear Pulse,Hauler
7303204785,Operational,80.0,Hyperdrive,Fighter
7303177240,Operational,80.0,Ion Drive,Hauler
7303150949,Pristine,80.0,Ion Drive,Hauler
7303150805,Pristine,60.0,,Corvette
7303093249,Critical,80.0,Plasma Thruster,Hauler
7303093148,Critical,60.0,Ion Drive,Shuttle
7303093036,Critical,120.0,Ion Drive,Explorer
7303092901,Critical,80.0,Ion Drive,Explorer
7303076462,Operational,40.0,Plasma Hybrid,Shuttle
7303076429,Operational,40.0,Hyperdrive,Shuttle
7303020507,Operational,60.0,Hyperdrive,Corvette
7302840661,Operational,80.0,,Shuttle
7302840532,Operational,60.0,Ion Drive,Troop Transport
7302840533,Pristine,80.0,Hyperdrive,Troop Transport
7302800633,Operational,60.0,Ion Drive,Troop Transport
7302747004,Pristine,40.0,Ion Drive,Shuttle
7302734192,Operational,60.0,,Speedster
7302707860,Operational,60.0,Ion Drive,Corvette
7302707757,Pristine,60.0,,Fighter
7302707736,Pristine,60.0,Solar Sail,Corvette
7302701672,Critical,60.0,Nuclear Pulse,Corvette
7302687889,Pristine,80.0,,Explorer
7302668128,Pristine,40.0,Graviton Beam,Shuttle
7302642419,Operational,,Ion Drive,Corvette
7302601774,Pristine,80.0,Ion Drive,Hauler
7302596787,Pristine,80.0,Plasma Thruster,Explorer
7302572747,Critical,80.0,,Shuttle
7302572640,Critical,40.0,Ion Drive,Shuttle
7302572551,Critical,60.0,Nuclear Pulse,Shuttle
7302572444,Critical,80.0,Ion Drive,Hauler
7302572348,Critical,,Ion Drive,Explorer
7302561715,Pristine,60.0,Solar Sail,Corvette
7302532648,Critical,,Ion Drive,Hauler
7302514234,Pristine,40.0,Solar Sail,Shuttle
7302510599,Operational,80.0,Ion Drive,Explorer
7302501341,Operational,80.0,Hyperdrive,Hauler
7302459431,Operational,60.0,Hyperdrive,Explorer
7302355586,Operational,40.0,Plasma Thruster,Shuttle
7302317837,Critical,40.0,Solar Sail,Shuttle
7302249240,Pristine,180.0,Ion Drive,Explorer
7302217442,Pristine,60.0,Ion Drive,Explorer
7302204504,Operational,40.0,Solar Sail,Shuttle
7302177443,Operational,40.0,Ion Drive,Shuttle
7302174819,Pristine,120.0,Solar Sail,Fighter
7302150461,Operational,80.0,Solar Sail,Explorer
7302122529,Pristine,60.0,Ion Drive,Explorer
7302122535,Operational,80.0,Solar Sail,Explorer
7302115761,Pristine,80.0,Ion Drive,Troop Transport
7302115762,Pristine,80.0,Ion Drive,Corvette
7302094888,Critical,80.0,Plasma Thruster,Hauler
7302094773,Critical,,Ion Drive,Shuttle
7302094639,Critical,40.0,,Explorer
7302094480,Critical,80.0,,Explorer
7302083802,Pristine,40.0,Ion Drive,Explorer
7302043402,Operational,80.0,Solar Sail,Explorer
7302022692,Operational,40.0,Plasma Thruster,Corvette
7302017737,Critical,40.0,Ion Drive,Explorer
7302017659,Pristine,60.0,Ion Drive,Hauler
7302015085,Operational,60.0,Ion Drive,Explorer
7302008289,Operational,40.0,Hyperdrive,Explorer
7302004872,Operational,60.0,,Explorer
7301998307,Critical,60.0,Ion Drive,Explorer
7301987001,Operational,60.0,Ion Drive,Hauler
7301983347,Operational,80.0,Ion Drive,Hauler
7301964820,Operational,60.0,Plasma Thruster,Explorer
7301957082,Operational,80.0,Hyperdrive,Hauler
7301954340,Pristine,,Ion Drive,Fighter
7301951797,Operational,40.0,Ion Drive,Troop Transport
7301950878,Operational,60.0,Ion Drive,Explorer
7301762836,Pristine,,Solar Sail,Corvette
7301754461,Pristine,40.0,Solar Sail,Shuttle
7301750017,Pristine,40.0,Ion Drive,Shuttle
7301733299,Operational,40.0,Solar Sail,Shuttle
7301725890,Operational,,Hyperdrive,Speedster
7301720130,Pristine,40.0,Ion Drive,Shuttle
7301694647,Operational,60.0,Ion Drive,Explorer
7301683329,Critical,80.0,Ion Drive,Corvette
7301673677,Operational,100.0,Ion Drive,Fighter
7301647234,Pristine,,,Speedster
7301627193,Pristine,100.0,Solar Sail,Fighter
7301627169,Pristine,60.0,Ion Drive,Corvette
7317083952,Critical,40.0,Ion Drive,Shuttle
7317083842,Critical,100.0,Ion Drive,Freighter
7317083631,Operational,40.0,,Shuttle
7317083031,Critical,80.0,Ion Drive,Explorer
7317082622,Critical,40.0,Ion Drive,Shuttle
7317082253,Operational,40.0,Ion Drive,Shuttle
7317081894,Critical,40.0,,Shuttle
7317081761,Pristine,100.0,Hyperdrive,Hauler
7317081647,Operational,100.0,,Hauler
7317081617,Critical,,Ion Drive,Shuttle
7317081516,Operational,100.0,Nuclear Pulse,Hauler
7317081410,Operational,100.0,Nuclear Pulse,Hauler
7317081294,Operational,100.0,Hyperdrive,Hauler
7317081179,Operational,100.0,Nuclear Pulse,Hauler
7317081102,Critical,60.0,Ion Drive,Hauler
7317081061,Operational,100.0,Hyperdrive,Hauler
7317081029,Pristine,40.0,Graviton Beam,Shuttle
7317080941,Pristine,100.0,Nuclear Pulse,Hauler
7317080822,Operational,100.0,Nuclear Pulse,Hauler
7317080713,Operational,100.0,Nuclear Pulse,Hauler
7317080608,Pristine,100.0,Ion Drive,Hauler
7317080503,Pristine,100.0,Hyperdrive,Hauler
7317080371,Operational,100.0,Nuclear Pulse,Hauler
7317080265,Pristine,100.0,Nuclear Pulse,Hauler
